Time,Focus,FocusReal,Fcous Raw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
414.8746,1.284285,1.284284614,0.683157995,0.2298586,0.2298586,0.2424951,0.1888839,0.1770864,0.2806231,0.2407776,0.1666727,0.2142519,0.202251,0.2268748
414.8749,1.292806,1.292806371,0.657500249,0.2298586,0.2298586,0.2424951,0.1895096,0.1737291,0.2806231,0.2407776,0.1666727,0.2142519,0.202251,0.2268748
414.8751,1.292806,1.292806371,0.657500249,0.2298586,0.2298586,0.2424951,0.1895096,0.1737291,0.2774995,0.2415076,0.1666727,0.2142519,0.202251,0.2268748
414.8753,1.23513,1.235129808,0.671149911,0.2298586,0.2298586,0.2424951,0.1895096,0.1737291,0.2774995,0.2415076,0.1705198,0.212062,0.202251,0.2268748
414.8755,1.23513,1.235129808,0.671149911,0.2298586,0.2298586,0.2424951,0.1895096,0.1737291,0.2774995,0.2415076,0.1705198,0.212062,0.2031322,0.228337
414.9757,1.23513,1.235129808,0.671149911,0.2312697,0.2312697,0.2429231,0.1895096,0.1737291,0.2774995,0.2415076,0.1705198,0.212062,0.2031322,0.228337
414.9759,1.237496,1.237496551,0.640790505,0.2312697,0.2312697,0.2429231,0.189691,0.1697543,0.2774995,0.2415076,0.1705198,0.212062,0.2031322,0.228337
414.9762,1.237496,1.237496551,0.640790505,0.2312697,0.2312697,0.2429231,0.189691,0.1697543,0.2743567,0.2430758,0.1705198,0.212062,0.2031322,0.228337
414.9764,1.18539,1.185389492,0.652380365,0.2312697,0.2312697,0.2429231,0.189691,0.1697543,0.2743567,0.2430758,0.1742273,0.2101699,0.2031322,0.228337
414.9766,1.18539,1.185389492,0.652380365,0.2312697,0.2312697,0.2429231,0.189691,0.1697543,0.2743567,0.2430758,0.1742273,0.2101699,0.2059006,0.2271177
415.0753,1.18539,1.185389492,0.652380365,0.2344941,0.2344941,0.2393409,0.189691,0.1697543,0.2743567,0.2430758,0.1742273,0.2101699,0.2059006,0.2271177
415.0756,1.187837,1.187836782,0.627347591,0.2344941,0.2344941,0.2393409,0.1898867,0.1664656,0.2743567,0.2430758,0.1742273,0.2101699,0.2059006,0.2271177
415.0758,1.187837,1.187836782,0.627347591,0.2344941,0.2344941,0.2393409,0.1898867,0.1664656,0.2685719,0.2457919,0.1742273,0.2101699,0.2059006,0.2271177
415.076,1.12734,1.127339888,0.626110054,0.2344941,0.2344941,0.2393409,0.1898867,0.1664656,0.2685719,0.2457919,0.1788411,0.2103775,0.2059006,0.2271177
415.0762,1.12734,1.127339888,0.626110054,0.2344941,0.2344941,0.2393409,0.1898867,0.1664656,0.2685719,0.2457919,0.1788411,0.2103775,0.2077557,0.2273967
415.1589,1.12734,1.127339888,0.626110054,0.2368621,0.2368621,0.2291384,0.1898867,0.1664656,0.2685719,0.2457919,0.1788411,0.2103775,0.2077557,0.2273967
415.1591,1.121809,1.121808491,0.615800551,0.2368621,0.2368621,0.2291384,0.1894203,0.1650894,0.2685719,0.2457919,0.1788411,0.2103775,0.2077557,0.2273967
415.1594,1.121809,1.121808491,0.615800551,0.2368621,0.2368621,0.2291384,0.1894203,0.1650894,0.2635696,0.2496834,0.1788411,0.2103775,0.2077557,0.2273967
415.1596,1.065417,1.065416685,0.594415693,0.2368621,0.2368621,0.2291384,0.1894203,0.1650894,0.2635696,0.2496834,0.183513,0.2141283,0.2077557,0.2273967
415.1598,1.065417,1.065416685,0.594415693,0.2368621,0.2368621,0.2291384,0.1894203,0.1650894,0.2635696,0.2496834,0.183513,0.2141283,0.208884,0.2158795
415.3096,1.065417,1.065416685,0.594415693,0.2380336,0.2380336,0.2241438,0.1894203,0.1650894,0.2635696,0.2496834,0.183513,0.2141283,0.208884,0.2158795
415.328,1.053835,1.053834658,0.599183669,0.2380336,0.2380336,0.2241438,0.1883879,0.1657502,0.2635696,0.2496834,0.183513,0.2141283,0.208884,0.2158795
415.3283,1.053835,1.053834658,0.599183669,0.2380336,0.2380336,0.2241438,0.1883879,0.1657502,0.2595944,0.2510806,0.183513,0.2141283,0.208884,0.2158795
415.3285,1.002323,1.002322725,0.586000974,0.2380336,0.2380336,0.2241438,0.1883879,0.1657502,0.2595944,0.2510806,0.1881695,0.2165235,0.208884,0.2158795
415.3287,1.002323,1.002322725,0.586000974,0.2380336,0.2380336,0.2241438,0.1883879,0.1657502,0.2595944,0.2510806,0.1881695,0.2165235,0.2092842,0.2017153
415.3925,1.002323,1.002322725,0.586000974,0.2387395,0.2387395,0.2359901,0.1883879,0.1657502,0.2595944,0.2510806,0.1881695,0.2165235,0.2092842,0.2017153
415.3928,0.9856275,0.985627542,0.592959976,0.2387395,0.2387395,0.2359901,0.1868124,0.1667315,0.2595944,0.2510806,0.1881695,0.2165235,0.2092842,0.2017153
415.393,0.9856275,0.985627542,0.592959976,0.2387395,0.2387395,0.2359901,0.1868124,0.1667315,0.2563938,0.2455332,0.1881695,0.2165235,0.2092842,0.2017153
415.3932,0.9425121,0.94251212,0.616664502,0.2387395,0.2387395,0.2359901,0.1868124,0.1667315,0.2563938,0.2455332,0.1924253,0.2123211,0.2092842,0.2017153
415.3934,0.9425121,0.94251212,0.616664502,0.2387395,0.2387395,0.2359901,0.1868124,0.1667315,0.2563938,0.2455332,0.1924253,0.2123211,0.2096334,0.1979818
415.4771,0.9425121,0.94251212,0.616664502,0.239395,0.239395,0.2495678,0.1868124,0.1667315,0.2563938,0.2455332,0.1924253,0.2123211,0.2096334,0.1979818
415.4774,0.923485,0.923485035,0.64925161,0.239395,0.239395,0.2495678,0.1849171,0.1710802,0.2563938,0.2455332,0.1924253,0.2123211,0.2096334,0.1979818
415.4776,0.923485,0.923485035,0.64925161,0.239395,0.239395,0.2495678,0.1849171,0.1710802,0.2536507,0.2374044,0.1924253,0.2123211,0.2096334,0.1979818
415.4778,0.8891249,0.889124921,0.693170159,0.239395,0.239395,0.2495678,0.1849171,0.1710802,0.2536507,0.2374044,0.1961082,0.2054848,0.2096334,0.1979818
415.478,0.8891249,0.889124921,0.693170159,0.239395,0.239395,0.2495678,0.1849171,0.1710802,0.2536507,0.2374044,0.1961082,0.2054848,0.2095167,0.1917208
415.5774,0.8891249,0.889124921,0.693170159,0.2414134,0.2414134,0.2818842,0.1849171,0.1710802,0.2536507,0.2374044,0.1961082,0.2054848,0.2095167,0.1917208
415.5776,0.8729658,0.87296581,0.788338919,0.2414134,0.2414134,0.2818842,0.1832291,0.1824468,0.2536507,0.2374044,0.1961082,0.2054848,0.2095167,0.1917208
415.5779,0.8729658,0.87296581,0.788338919,0.2414134,0.2414134,0.2818842,0.1832291,0.1824468,0.2503049,0.2152739,0.1961082,0.2054848,0.2095167,0.1917208
415.5781,0.8488535,0.84885355,0.898603624,0.2414134,0.2414134,0.2818842,0.1832291,0.1824468,0.2503049,0.2152739,0.198874,0.1924652,0.2095167,0.1917208
415.5783,0.8488535,0.84885355,0.898603624,0.2414134,0.2414134,0.2818842,0.1832291,0.1824468,0.2503049,0.2152739,0.198874,0.1924652,0.208848,0.1818482
415.6774,0.8488535,0.84885355,0.898603624,0.2475589,0.2475589,0.3598167,0.1832291,0.1824468,0.2503049,0.2152739,0.198874,0.1924652,0.208848,0.1818482
415.6776,0.8450388,0.845038787,1.195094824,0.2475589,0.2475589,0.3598167,0.1828169,0.2104037,0.2503049,0.2152739,0.198874,0.1924652,0.208848,0.1818482
415.6779,0.8450388,0.845038787,1.195094824,0.2475589,0.2475589,0.3598167,0.1828169,0.2104037,0.2440585,0.1542504,0.198874,0.1924652,0.208848,0.1818482
415.6781,0.8333225,0.833322443,1.486767371,0.2475589,0.2475589,0.3598167,0.1828169,0.2104037,0.2440585,0.1542504,0.2002672,0.1725567,0.208848,0.1818482
415.6783,0.8333225,0.833322443,1.486767371,0.2475589,0.2475589,0.3598167,0.1828169,0.2104037,0.2440585,0.1542504,0.2002672,0.1725567,0.2075999,0.1675925
415.7608,0.8333225,0.833322443,1.486767371,0.2548952,0.2548952,0.3762616,0.1828169,0.2104037,0.2440585,0.1542504,0.2002672,0.1725567,0.2075999,0.1675925
415.7611,0.83875,0.838750013,1.768552308,0.2548952,0.2548952,0.3762616,0.1834113,0.2294779,0.2440585,0.1542504,0.2002672,0.1725567,0.2075999,0.1675925
415.7614,0.83875,0.838750013,1.768552308,0.2548952,0.2548952,0.3762616,0.1834113,0.2294779,0.236811,0.1319167,0.2002672,0.1725567,0.2075999,0.1675925
415.7616,0.8353433,0.835343318,1.940378774,0.2548952,0.2548952,0.3762616,0.1834113,0.2294779,0.236811,0.1319167,0.2006751,0.1647394,0.2075999,0.1675925
415.7618,0.8353433,0.835343318,1.940378774,0.2548952,0.2548952,0.3762616,0.1834113,0.2294779,0.236811,0.1319167,0.2006751,0.1647394,0.2079504,0.1964578
415.9113,0.8353433,0.835343318,1.940378774,0.2622437,0.2622437,0.3759438,0.1834113,0.2294779,0.236811,0.1319167,0.2006751,0.1647394,0.2079504,0.1964578
415.9116,0.8553069,0.855306876,2.33237868,0.2622437,0.2622437,0.3759438,0.18559,0.2515921,0.236811,0.1319167,0.2006751,0.1647394,0.2079504,0.1964578
415.9118,0.8553069,0.855306876,2.33237868,0.2622437,0.2622437,0.3759438,0.18559,0.2515921,0.2290269,0.1180375,0.2006751,0.1647394,0.2079504,0.1964578
415.912,0.8583295,0.858329474,2.373301848,0.2622437,0.2622437,0.3759438,0.18559,0.2515921,0.2290269,0.1180375,0.2003215,0.1633129,0.2079504,0.1964578
415.9122,0.8583295,0.858329474,2.373301848,0.2622437,0.2622437,0.3759438,0.18559,0.2515921,0.2290269,0.1180375,0.2003215,0.1633129,0.2068662,0.1656
416.0114,0.8583295,0.858329474,2.373301848,0.2688995,0.2688995,0.3619405,0.18559,0.2515921,0.2290269,0.1180375,0.2003215,0.1633129,0.2068662,0.1656
416.0116,0.8931337,0.893133691,2.738125683,0.2688995,0.2688995,0.3619405,0.1893153,0.2702385,0.2290269,0.1180375,0.2003215,0.1633129,0.2068662,0.1656
416.0118,0.8931337,0.893133691,2.738125683,0.2688995,0.2688995,0.3619405,0.1893153,0.2702385,0.2212431,0.1163265,0.2003215,0.1633129,0.2068662,0.1656
416.012,0.8997589,0.899758866,2.558826852,0.2688995,0.2688995,0.3619405,0.1893153,0.2702385,0.2212431,0.1163265,0.1995826,0.1689378,0.2068662,0.1656
416.0122,0.8997589,0.899758866,2.558826852,0.2688995,0.2688995,0.3619405,0.1893153,0.2702385,0.2212431,0.1163265,0.1995826,0.1689378,0.2024943,0.1129956
416.0945,0.8997589,0.899758866,2.558826852,0.2752427,0.2752427,0.3520186,0.1893153,0.2702385,0.2212431,0.1163265,0.1995826,0.1689378,0.2024943,0.1129956
416.0948,0.9458,0.945800027,2.768576316,0.2752427,0.2752427,0.3520186,0.1940986,0.2810962,0.2212431,0.1163265,0.1995826,0.1689378,0.2024943,0.1129956
416.095,0.9458,0.945800027,2.768576316,0.2752427,0.2752427,0.3520186,0.1940986,0.2810962,0.2134687,0.1182677,0.1995826,0.1689378,0.2024943,0.1129956
416.0952,0.9551505,0.955150565,2.59222577,0.2752427,0.2752427,0.3520186,0.1940986,0.2810962,0.2134687,0.1182677,0.1986033,0.1745897,0.2024943,0.1129956
416.0955,0.9551505,0.955150565,2.59222577,0.2752427,0.2752427,0.3520186,0.1940986,0.2810962,0.2134687,0.1182677,0.1986033,0.1745897,0.198069,0.1193306
416.1949,0.9551505,0.955150565,2.59222577,0.2814682,0.2814682,0.3551093,0.1940986,0.2810962,0.2134687,0.1182677,0.1986033,0.1745897,0.198069,0.1193306
416.1952,1.009327,1.009326539,2.689352007,0.2814682,0.2814682,0.3551093,0.1995273,0.2863139,0.2134687,0.1182677,0.1986033,0.1745897,0.198069,0.1193306
416.1954,1.009327,1.009326539,2.689352007,0.2814682,0.2814682,0.3551093,0.1995273,0.2863139,0.2056147,0.1156643,0.1986033,0.1745897,0.198069,0.1193306
416.1956,1.02051,1.020509666,2.657419827,0.2814682,0.2814682,0.3551093,0.1995273,0.2863139,0.2056147,0.1156643,0.1975121,0.1756355,0.198069,0.1193306
416.1959,1.02051,1.020509666,2.657419827,0.2814682,0.2814682,0.3551093,0.1995273,0.2863139,0.2056147,0.1156643,0.1975121,0.1756355,0.1932619,0.1155292
416.2953,1.02051,1.020509666,2.657419827,0.2875314,0.2875314,0.3578034,0.1995273,0.2863139,0.2056147,0.1156643,0.1975121,0.1756355,0.1932619,0.1155292
416.2956,1.081488,1.081488505,2.77750978,0.2875314,0.2875314,0.3578034,0.205402,0.2927118,0.2056147,0.1156643,0.1975121,0.1756355,0.1932619,0.1155292
416.2958,1.081488,1.081488505,2.77750978,0.2875314,0.2875314,0.3578034,0.205402,0.2927118,0.1981674,0.1134002,0.1975121,0.1756355,0.1932619,0.1155292
416.296,1.098119,1.098118856,2.758284222,0.2875314,0.2875314,0.3578034,0.205402,0.2927118,0.1981674,0.1134002,0.1960108,0.1762466,0.1932619,0.1155292
416.2962,1.098119,1.098118856,2.758284222,0.2875314,0.2875314,0.3578034,0.205402,0.2927118,0.1981674,0.1134002,0.1960108,0.1762466,0.1873209,0.1095628
416.3791,1.098119,1.098118856,2.758284222,0.2934168,0.2934168,0.3573364,0.205402,0.2927118,0.1981674,0.1134002,0.1960108,0.1762466,0.1873209,0.1095628
416.3793,1.167523,1.16752313,2.954607455,0.2934168,0.2934168,0.3573364,0.2117936,0.3029497,0.1981674,0.1134002,0.1960108,0.1762466,0.1873209,0.1095628
416.3796,1.167523,1.16752313,2.954607455,0.2934168,0.2934168,0.3573364,0.2117936,0.3029497,0.1910404,0.1105944,0.1960108,0.1762466,0.1873209,0.1095628
416.3798,1.18936,1.18935983,2.929827991,0.2934168,0.2934168,0.3573364,0.2117936,0.3029497,0.1910404,0.1105944,0.1942031,0.1769903,0.1873209,0.1095628
416.38,1.18936,1.18935983,2.929827991,0.2934168,0.2934168,0.3573364,0.2117936,0.3029497,0.1910404,0.1105944,0.1942031,0.1769903,0.1810703,0.1036232
416.5129,1.18936,1.18935983,2.929827991,0.2991656,0.2991656,0.3553198,0.2117936,0.3029497,0.1910404,0.1105944,0.1942031,0.1769903,0.1810703,0.1036232
416.5132,1.269548,1.269548132,3.16292288,0.2991656,0.2991656,0.3553198,0.2188168,0.3147703,0.1910404,0.1105944,0.1942031,0.1769903,0.1810703,0.1036232
416.5134,1.269548,1.269548132,3.16292288,0.2991656,0.2991656,0.3553198,0.2188168,0.3147703,0.1839516,0.1064882,0.1942031,0.1769903,0.1810703,0.1036232
416.5136,1.295475,1.295474605,3.154630889,0.2991656,0.2991656,0.3553198,0.2188168,0.3147703,0.1839516,0.1064882,0.19225,0.1772228,0.1810703,0.1036232
416.5138,1.295475,1.295474605,3.154630889,0.2991656,0.2991656,0.3553198,0.2188168,0.3147703,0.1839516,0.1064882,0.19225,0.1772228,0.1736787,0.08456741
416.6137,1.295475,1.295474605,3.154630889,0.304884,0.304884,0.3534721,0.2188168,0.3147703,0.1839516,0.1064882,0.19225,0.1772228,0.1736787,0.08456741
416.614,1.386645,1.38664489,3.33490309,0.304884,0.304884,0.3534721,0.2263856,0.3236392,0.1839516,0.1064882,0.19225,0.1772228,0.1736787,0.08456741
416.6142,1.386645,1.38664489,3.33490309,0.304884,0.304884,0.3534721,0.2263856,0.3236392,0.1767102,0.1024186,0.19225,0.1772228,0.1736787,0.08456741
416.6144,1.415643,1.415643436,3.338483923,0.304884,0.304884,0.3534721,0.2263856,0.3236392,0.1767102,0.1024186,0.1902707,0.1771277,0.1736787,0.08456741
416.6147,1.415643,1.415643436,3.338483923,0.304884,0.304884,0.3534721,0.2263856,0.3236392,0.1767102,0.1024186,0.1902707,0.1771277,0.1661817,0.08332226
416.6973,1.415643,1.415643436,3.338483923,0.3110673,0.3110673,0.359773,0.2263856,0.3236392,0.1767102,0.1024186,0.1902707,0.1771277,0.1661817,0.08332226
416.6976,1.51431,1.514309661,3.355375454,0.3110673,0.3110673,0.359773,0.234142,0.3244569,0.1767102,0.1024186,0.1902707,0.1771277,0.1661817,0.08332226
416.6978,1.51431,1.514309661,3.355375454,0.3110673,0.3110673,0.359773,0.234142,0.3244569,0.1692473,0.09898268,0.1902707,0.1771277,0.1661817,0.08332226
416.698,1.547512,1.547512366,3.427310143,0.3110673,0.3110673,0.359773,0.234142,0.3244569,0.1692473,0.09898268,0.1882185,0.175259,0.1661817,0.08332226
416.6983,1.547512,1.547512366,3.427310143,0.3110673,0.3110673,0.359773,0.234142,0.3244569,0.1692473,0.09898268,0.1882185,0.175259,0.1597941,0.1055092
416.7804,1.547512,1.547512366,3.427310143,0.3175232,0.3175232,0.3651582,0.234142,0.3244569,0.1692473,0.09898268,0.1882185,0.175259,0.1597941,0.1055092
416.7807,1.652891,1.652891357,3.390365469,0.3175232,0.3175232,0.3651582,0.2419827,0.3227035,0.1692473,0.09898268,0.1882185,0.175259,0.1597941,0.1055092
416.7809,1.652891,1.652891357,3.390365469,0.3175232,0.3175232,0.3651582,0.2419827,0.3227035,0.1617132,0.09836104,0.1882185,0.175259,0.1597941,0.1055092
416.7811,1.688485,1.688485105,3.432972411,0.3175232,0.3175232,0.3651582,0.2419827,0.3227035,0.1617132,0.09836104,0.186224,0.174168,0.1597941,0.1055092
416.7813,1.688485,1.688485105,3.432972411,0.3175232,0.3175232,0.3651582,0.2419827,0.3227035,0.1617132,0.09836104,0.186224,0.174168,0.1538244,0.1149139
416.8983,1.688485,1.688485105,3.432972411,0.3239367,0.3239367,0.3647794,0.2419827,0.3227035,0.1617132,0.09836104,0.186224,0.174168,0.1538244,0.1149139
416.8987,1.802039,1.80203861,3.41461682,0.3239367,0.3239367,0.3647794,0.2499872,0.3218396,0.1617132,0.09836104,0.186224,0.174168,0.1538244,0.1149139
416.8989,1.802039,1.80203861,3.41461682,0.3239367,0.3239367,0.3647794,0.2499872,0.3218396,0.1542336,0.1009638,0.186224,0.174168,0.1538244,0.1149139
416.8992,1.838052,1.838052065,3.369297294,0.3239367,0.3239367,0.3647794,0.2499872,0.3218396,0.1542336,0.1009638,0.1843906,0.1753355,0.1538244,0.1149139
416.8994,1.838052,1.838052065,3.369297294,0.3239367,0.3239367,0.3647794,0.2499872,0.3218396,0.1542336,0.1009638,0.1843906,0.1753355,0.1491856,0.1389795
416.9811,1.838052,1.838052065,3.369297294,0.330478,0.330478,0.3636251,0.2499872,0.3218396,0.1542336,0.1009638,0.1843906,0.1753355,0.1491856,0.1389795
416.9814,1.957808,1.95780804,3.305050038,0.330478,0.330478,0.3636251,0.2580025,0.3187563,0.1542336,0.1009638,0.1843906,0.1753355,0.1491856,0.1389795
416.9816,1.957808,1.95780804,3.305050038,0.330478,0.330478,0.3636251,0.2580025,0.3187563,0.1468425,0.1053602,0.1843906,0.1753355,0.1491856,0.1389795
416.9818,1.995073,1.995073032,3.224792642,0.330478,0.330478,0.3636251,0.2580025,0.3187563,0.1468425,0.1053602,0.1826605,0.1775039,0.1491856,0.1389795
416.9821,1.995073,1.995073032,3.224792642,0.330478,0.330478,0.3636251,0.2580025,0.3187563,0.1468425,0.1053602,0.1826605,0.1775039,0.1450887,0.1495567
417.1311,1.995073,1.995073032,3.224792642,0.3377021,0.3377021,0.3663967,0.2580025,0.3187563,0.1468425,0.1053602,0.1826605,0.1775039,0.1450887,0.1495567
417.1314,2.115027,2.115026648,3.056083781,0.3377021,0.3377021,0.3663967,0.2656455,0.3103063,0.1468425,0.1053602,0.1826605,0.1775039,0.1450887,0.1495567
417.1316,2.115027,2.115026648,3.056083781,0.3377021,0.3377021,0.3663967,0.2656455,0.3103063,0.1394788,0.1097732,0.1826605,0.1775039,0.1450887,0.1495567
417.1318,2.157912,2.157911448,2.989501342,0.3377021,0.3377021,0.3663967,0.2656455,0.3103063,0.1394788,0.1097732,0.1808363,0.1794697,0.1450887,0.1495567
417.132,2.157912,2.157911448,2.989501342,0.3377021,0.3377021,0.3663967,0.2656455,0.3103063,0.1394788,0.1097732,0.1808363,0.1794697,0.1420338,0.1578345
417.2336,2.157912,2.157911448,2.989501342,0.3453819,0.3453819,0.3700583,0.2656455,0.3103063,0.1394788,0.1097732,0.1808363,0.1794697,0.1420338,0.1578345
417.2339,2.273195,2.273194811,2.772230165,0.3453819,0.3453819,0.3700583,0.272649,0.2988173,0.1394788,0.1097732,0.1808363,0.1794697,0.1420338,0.1578345
417.2341,2.273195,2.273194811,2.772230165,0.3453819,0.3453819,0.3700583,0.272649,0.2988173,0.1322726,0.1141622,0.1808363,0.1794697,0.1420338,0.1578345
417.2343,2.319507,2.319507331,2.69423267,0.3453819,0.3453819,0.3700583,0.272649,0.2988173,0.1322726,0.1141622,0.1790219,0.182049,0.1420338,0.1578345
417.2346,2.319507,2.319507331,2.69423267,0.3453819,0.3453819,0.3700583,0.272649,0.2988173,0.1322726,0.1141622,0.1790219,0.182049,0.1386911,0.1382039
417.3503,2.319507,2.319507331,2.69423267,0.3526855,0.3526855,0.3747594,0.272649,0.2988173,0.1322726,0.1141622,0.1790219,0.182049,0.1386911,0.1382039
417.3505,2.428676,2.428675555,2.489454808,0.3526855,0.3526855,0.3747594,0.2789914,0.287237,0.1322726,0.1141622,0.1790219,0.182049,0.1386911,0.1382039
417.3508,2.428676,2.428675555,2.489454808,0.3526855,0.3526855,0.3747594,0.2789914,0.287237,0.125503,0.1169111,0.1790219,0.182049,0.1386911,0.1382039
417.351,2.469733,2.469733424,2.438810216,0.3526855,0.3526855,0.3747594,0.2789914,0.287237,0.125503,0.1169111,0.1775276,0.1839295,0.1386911,0.1382039
417.3513,2.469733,2.469733424,2.438810216,0.3526855,0.3526855,0.3747594,0.2789914,0.287237,0.125503,0.1169111,0.1775276,0.1839295,0.1365917,0.1580947
417.4152,2.469733,2.469733424,2.438810216,0.3598696,0.3598696,0.3860662,0.2789914,0.287237,0.125503,0.1169111,0.1775276,0.1839295,0.1365917,0.1580947
417.4155,2.567842,2.567841456,2.24097247,0.3598696,0.3598696,0.3860662,0.2844788,0.2753402,0.125503,0.1169111,0.1775276,0.1839295,0.1365917,0.1580947
417.4157,2.567842,2.567841456,2.24097247,0.3598696,0.3598696,0.3860662,0.2844788,0.2753402,0.1190552,0.1148952,0.1775276,0.1839295,0.1365917,0.1580947
417.4159,2.605509,2.605509077,2.313735787,0.3598696,0.3598696,0.3860662,0.2844788,0.2753402,0.1190552,0.1148952,0.1762397,0.1810142,0.1365917,0.1580947
417.4161,2.605509,2.605509077,2.313735787,0.3598696,0.3598696,0.3860662,0.2844788,0.2753402,0.1190552,0.1148952,0.1762397,0.1810142,0.1369589,0.1986967
417.5155,2.605509,2.605509077,2.313735787,0.365691,0.365691,0.3924907,0.2844788,0.2753402,0.1190552,0.1148952,0.1762397,0.1810142,0.1369589,0.1986967
417.5158,2.687619,2.687619005,2.174943023,0.365691,0.365691,0.3924907,0.2889266,0.2669542,0.1190552,0.1148952,0.1762397,0.1810142,0.1369589,0.1986967
417.516,2.687619,2.687619005,2.174943023,0.365691,0.365691,0.3924907,0.2889266,0.2669542,0.1136744,0.1130397,0.1762397,0.1810142,0.1369589,0.1986967
417.5162,2.710672,2.710672476,2.244295002,0.365691,0.365691,0.3924907,0.2889266,0.2669542,0.1136744,0.1130397,0.1754886,0.1781955,0.1369589,0.1986967
417.5164,2.710672,2.710672476,2.244295002,0.365691,0.365691,0.3924907,0.2889266,0.2669542,0.1136744,0.1130397,0.1754886,0.1781955,0.1396544,0.2330623
417.6,2.710672,2.710672476,2.244295002,0.3674331,0.3674331,0.3929164,0.2889266,0.2669542,0.1136744,0.1130397,0.1754886,0.1781955,0.1396544,0.2330623
417.6002,2.761251,2.761251306,2.151596099,0.3674331,0.3674331,0.3929164,0.2916097,0.2613828,0.1136744,0.1130397,0.1754886,0.1781955,0.1396544,0.2330623
417.6004,2.761251,2.761251306,2.151596099,0.3674331,0.3674331,0.3929164,0.2916097,0.2613828,0.1115287,0.1134825,0.1754886,0.1781955,0.1396544,0.2330623
417.6007,2.756591,2.756591369,2.22138683,0.3674331,0.3674331,0.3929164,0.2916097,0.2613828,0.1115287,0.1134825,0.1756369,0.1753739,0.1396544,0.2330623
417.6009,2.756591,2.756591369,2.22138683,0.3674331,0.3674331,0.3929164,0.2916097,0.2613828,0.1115287,0.1134825,0.1756369,0.1753739,0.144034,0.2508053
417.7325,2.756591,2.756591369,2.22138683,0.3682967,0.3682967,0.3926692,0.2916097,0.2613828,0.1115287,0.1134825,0.1756369,0.1753739,0.144034,0.2508053
417.7328,2.784189,2.784188833,2.149911141,0.3682967,0.3682967,0.3926692,0.2930658,0.2571433,0.1115287,0.1134825,0.1756369,0.1753739,0.144034,0.2508053
417.733,2.784189,2.784188833,2.149911141,0.3682967,0.3682967,0.3926692,0.2930658,0.2571433,0.1105986,0.1142443,0.1756369,0.1753739,0.144034,0.2508053
417.7332,2.774137,2.774136941,2.267136889,0.3682967,0.3682967,0.3926692,0.2930658,0.2571433,0.1105986,0.1142443,0.1759548,0.1707797,0.144034,0.2508053
417.7334,2.774137,2.774136941,2.267136889,0.3682967,0.3682967,0.3926692,0.2930658,0.2571433,0.1105986,0.1142443,0.1759548,0.1707797,0.148154,0.274739
417.8664,2.774137,2.774136941,2.267136889,0.3693829,0.3693829,0.396582,0.2930658,0.2571433,0.1105986,0.1142443,0.1759548,0.1707797,0.148154,0.274739
417.8667,2.774017,2.77401733,2.168235812,0.3693829,0.3693829,0.396582,0.2930594,0.251472,0.1105986,0.1142443,0.1759548,0.1707797,0.148154,0.274739
417.867,2.774017,2.77401733,2.168235812,0.3693829,0.3693829,0.396582,0.2930594,0.251472,0.1104084,0.1144238,0.1759548,0.1707797,0.148154,0.274739
417.8672,2.770277,2.77027736,2.306860874,0.3693829,0.3693829,0.396582,0.2930594,0.251472,0.1104084,0.1144238,0.1760735,0.165569,0.148154,0.274739
417.8674,2.770277,2.77027736,2.306860874,0.3693829,0.3693829,0.396582,0.2930594,0.251472,0.1104084,0.1144238,0.1760735,0.165569,0.1547243,0.2904349
417.9333,2.770277,2.77027736,2.306860874,0.3713041,0.3713041,0.3984426,0.2930594,0.251472,0.1104084,0.1144238,0.1760735,0.165569,0.1547243,0.2904349
417.9336,2.746945,2.746945065,2.220878369,0.3713041,0.3713041,0.3984426,0.2918227,0.246741,0.1104084,0.1144238,0.1760735,0.165569,0.1547243,0.2904349
417.9338,2.746945,2.746945065,2.220878369,0.3713041,0.3713041,0.3984426,0.2918227,0.246741,0.1103141,0.1145343,0.1760735,0.165569,0.1547243,0.2904349
417.934,2.756893,2.756892633,2.294345883,0.3713041,0.3713041,0.3984426,0.2918227,0.246741,0.1103141,0.1145343,0.1757556,0.1628965,0.1547243,0.2904349
417.9342,2.756893,2.756892633,2.294345883,0.3713041,0.3713041,0.3984426,0.2918227,0.246741,0.1103141,0.1145343,0.1757556,0.1628965,0.164191,0.2928638
418.017,2.756893,2.756892633,2.294345883,0.3739402,0.3739402,0.4021046,0.2918227,0.246741,0.1103141,0.1145343,0.1757556,0.1628965,0.164191,0.2928638
418.0172,2.718503,2.718502581,2.213523794,0.3739402,0.3739402,0.4021046,0.2897837,0.2423561,0.1103141,0.1145343,0.1757556,0.1628965,0.164191,0.2928638
418.0174,2.718503,2.718502581,2.213523794,0.3739402,0.3739402,0.4021046,0.2897837,0.2423561,0.1100606,0.1134519,0.1757556,0.1628965,0.164191,0.2928638
418.0176,2.740179,2.740178839,2.256006422,0.3739402,0.3739402,0.4021046,0.2897837,0.2423561,0.1100606,0.1134519,0.1750591,0.1613555,0.164191,0.2928638
418.0179,2.740179,2.740178839,2.256006422,0.3739402,0.3739402,0.4021046,0.2897837,0.2423561,0.1100606,0.1134519,0.1750591,0.1613555,0.1733317,0.2930027
