Time,Focus,Break,FocusRaw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
341.30323,0.08185768,0.081857681,0.07417806,0.3715155,0.3715155,0.3929648,0.03468858,0.03464437,0.318716,0.2954044,0.1212431,0.1272023,0.3401623,0.3398315
341.30345,0.08185768,0.081857681,0.07417806,0.3715155,0.3715155,0.3929648,0.03468858,0.03464437,0.3160276,0.2965287,0.1212431,0.1272023,0.3401623,0.3398315
341.30366,0.08132447,0.081324464,0.074242614,0.3715155,0.3715155,0.3929648,0.03468858,0.03464437,0.3160276,0.2965287,0.1216399,0.127147,0.3401623,0.3398315
341.30386,0.08132447,0.081324464,0.074242614,0.3715155,0.3715155,0.3929648,0.03468858,0.03464437,0.3160276,0.2965287,0.1216399,0.127147,0.3401209,0.3398427
341.40288,0.08132447,0.081324464,0.074242614,0.3749146,0.3749146,0.3939354,0.03468858,0.03464437,0.3160276,0.2965287,0.1216399,0.127147,0.3401209,0.3398427
341.40316,0.08196944,0.081969441,0.073092705,0.3749146,0.3749146,0.3939354,0.03482587,0.03437503,0.3160276,0.2965287,0.1216399,0.127147,0.3401209,0.3398427
341.40343,0.08196944,0.081969441,0.073092705,0.3749146,0.3749146,0.3939354,0.03482587,0.03437503,0.3133686,0.2970851,0.1216399,0.127147,0.3401209,0.3398427
341.40366,0.08151104,0.081511033,0.074315183,0.3749146,0.3749146,0.3939354,0.03482587,0.03437503,0.3133686,0.2970851,0.1219814,0.1260969,0.3401209,0.3398427
341.40388,0.08151104,0.081511033,0.074315183,0.3749146,0.3749146,0.3939354,0.03482587,0.03437503,0.3133686,0.2970851,0.1219814,0.1260969,0.3400807,0.3398689
341.5037,0.08151104,0.081511033,0.074315183,0.3783586,0.3783586,0.3947854,0.03482587,0.03437503,0.3133686,0.2970851,0.1219814,0.1260969,0.3400807,0.3398689
341.50397,0.08220279,0.08220279,0.075154187,0.3783586,0.3783586,0.3947854,0.03497333,0.03456853,0.3133686,0.2970851,0.1219814,0.1260969,0.3400807,0.3398689
341.5042,0.08220279,0.08220279,0.075154187,0.3783586,0.3783586,0.3947854,0.03497333,0.03456853,0.310716,0.2972099,0.1219814,0.1260969,0.3400807,0.3398689
341.50452,0.08180804,0.081808037,0.076244288,0.3783586,0.3783586,0.3947854,0.03497333,0.03456853,0.310716,0.2972099,0.1222754,0.1251922,0.3400807,0.3398689
341.50474,0.08180804,0.081808037,0.076244288,0.3783586,0.3783586,0.3947854,0.03497333,0.03456853,0.310716,0.2972099,0.1222754,0.1251922,0.340045,0.3399531
341.60273,0.08180804,0.081808037,0.076244288,0.3817211,0.3817211,0.3932387,0.03497333,0.03456853,0.310716,0.2972099,0.1222754,0.1251922,0.340045,0.3399531
341.60301,0.0824878,0.082487796,0.076037685,0.3817211,0.3817211,0.3932387,0.03511833,0.03452166,0.310716,0.2972099,0.1222754,0.1251922,0.340045,0.3399531
341.60323,0.0824878,0.082487796,0.076037685,0.3817211,0.3817211,0.3932387,0.03511833,0.03452166,0.3081292,0.2984569,0.1222754,0.1251922,0.340045,0.3399531
341.60345,0.08211139,0.082111389,0.076361829,0.3817211,0.3817211,0.3932387,0.03511833,0.03452166,0.3081292,0.2984569,0.1225553,0.1249262,0.340045,0.3399531
341.60365,0.08211139,0.082111389,0.076361829,0.3817211,0.3817211,0.3932387,0.03511833,0.03452166,0.3081292,0.2984569,0.1225553,0.1249262,0.3400136,0.3400344
341.68625,0.08211139,0.082111389,0.076361829,0.3849773,0.3849773,0.3912203,0.03511833,0.03452166,0.3081292,0.2984569,0.1225553,0.1249262,0.3400136,0.3400344
341.68655,0.08271753,0.082717534,0.075054965,0.3849773,0.3849773,0.3912203,0.03524772,0.03422498,0.3081292,0.2984569,0.1225553,0.1249262,0.3400136,0.3400344
341.68679,0.08271753,0.082717534,0.075054965,0.3849773,0.3849773,0.3912203,0.03524772,0.03422498,0.3056339,0.3001981,0.1225553,0.1249262,0.3400136,0.3400344
341.687,0.08236038,0.08236038,0.075387254,0.3849773,0.3849773,0.3912203,0.03524772,0.03422498,0.3056339,0.3001981,0.1228208,0.1246506,0.3400136,0.3400344
341.68721,0.08236038,0.08236038,0.075387254,0.3849773,0.3849773,0.3912203,0.03524772,0.03422498,0.3056339,0.3001981,0.1228208,0.1246506,0.3399863,0.3401122
341.78747,0.08236038,0.08236038,0.075387254,0.3882011,0.3882011,0.3906031,0.03524772,0.03422498,0.3056339,0.3001981,0.1228208,0.1246506,0.3399863,0.3401122
341.78776,0.08281866,0.082818667,0.072777527,0.3882011,0.3882011,0.3906031,0.03534565,0.03362737,0.3056339,0.3001981,0.1228208,0.1246506,0.3399863,0.3401122
341.78799,0.08281866,0.082818667,0.072777527,0.3882011,0.3882011,0.3906031,0.03534565,0.03362737,0.3032225,0.3017913,0.1228208,0.1246506,0.3399863,0.3401122
341.7882,0.08252189,0.082521888,0.07378144,0.3882011,0.3882011,0.3906031,0.03534565,0.03362737,0.3032225,0.3017913,0.1230414,0.1237996,0.3399863,0.3401122
341.78849,0.08252189,0.082521888,0.07378144,0.3882011,0.3882011,0.3906031,0.03534565,0.03362737,0.3032225,0.3017913,0.1230414,0.1237996,0.3399626,0.3401799
341.95659,0.08252189,0.082521888,0.07378144,0.3915198,0.3915198,0.3924065,0.03534565,0.03362737,0.3032225,0.3017913,0.1230414,0.1237996,0.3399626,0.3401799
341.95689,0.08275338,0.082753385,0.069801952,0.3915198,0.3915198,0.3924065,0.03539519,0.03270793,0.3032225,0.3017913,0.1230414,0.1237996,0.3399626,0.3401799
341.9571,0.08275338,0.082753385,0.069801952,0.3915198,0.3915198,0.3924065,0.03539519,0.03270793,0.3008656,0.3028257,0.1230414,0.1237996,0.3399626,0.3401799
341.95732,0.08257586,0.082575861,0.071736598,0.3915198,0.3915198,0.3924065,0.03539519,0.03270793,0.3008656,0.3028257,0.1231736,0.1221189,0.3399626,0.3401799
341.95753,0.08257586,0.082575861,0.071736598,0.3915198,0.3915198,0.3924065,0.03539519,0.03270793,0.3008656,0.3028257,0.1231736,0.1221189,0.3399418,0.340237
342.02228,0.08257586,0.082575861,0.071736598,0.3948046,0.3948046,0.3917606,0.03539519,0.03270793,0.3008656,0.3028257,0.1231736,0.1221189,0.3399418,0.340237
342.02257,0.08259166,0.082591662,0.067941484,0.3948046,0.3948046,0.3917606,0.03539858,0.031831,0.3008656,0.3028257,0.1231736,0.1221189,0.3399418,0.340237
342.0228,0.08259166,0.082591662,0.067941484,0.3948046,0.3948046,0.3917606,0.03539858,0.031831,0.2986176,0.3048948,0.1231736,0.1221189,0.3399418,0.340237
342.02301,0.08249599,0.082495985,0.069244999,0.3948046,0.3948046,0.3917606,0.03539858,0.031831,0.2986176,0.3048948,0.123245,0.120964,0.3399418,0.340237
342.02321,0.08249599,0.082495985,0.069244999,0.3948046,0.3948046,0.3917606,0.03539858,0.031831,0.2986176,0.3048948,0.123245,0.120964,0.3399264,0.3403379
342.13711,0.08249599,0.082495985,0.069244999,0.39774,0.39774,0.3851244,0.03539858,0.031831,0.2986176,0.3048948,0.123245,0.120964,0.3399264,0.3403379
342.13738,0.08238221,0.082382206,0.066965717,0.39774,0.39774,0.3851244,0.03537416,0.03130274,0.2986176,0.3048948,0.123245,0.120964,0.3399264,0.3403379
342.13761,0.08238221,0.082382206,0.066965717,0.39774,0.39774,0.3851244,0.03537416,0.03130274,0.296588,0.3090461,0.123245,0.120964,0.3399264,0.3403379
342.13782,0.0822544,0.082254402,0.066457502,0.39774,0.39774,0.3851244,0.03537416,0.03130274,0.296588,0.3090461,0.1233407,0.1214256,0.3399264,0.3403379
342.13804,0.0822544,0.082254402,0.066457502,0.39774,0.39774,0.3851244,0.03537416,0.03130274,0.296588,0.3090461,0.1233407,0.1214256,0.3399195,0.3405012
342.22168,0.0822544,0.082254402,0.066457502,0.3965449,0.3965449,0.3479837,0.03537416,0.03130274,0.296588,0.3090461,0.1233407,0.1214256,0.3399195,0.3405012
342.22197,0.08167665,0.081676657,0.076930901,0.3965449,0.3965449,0.3479837,0.03524971,0.03367912,0.296588,0.3090461,0.1233407,0.1214256,0.3399195,0.3405012
342.22221,0.08167665,0.081676657,0.076930901,0.3965449,0.3965449,0.3479837,0.03524971,0.03367912,0.2972778,0.3277667,0.1233407,0.1214256,0.3399195,0.3405012
342.22243,0.08273658,0.082736578,0.097560392,0.3965449,0.3965449,0.3479837,0.03524971,0.03367912,0.2972778,0.3277667,0.1225481,0.1078261,0.3399195,0.3405012
342.22264,0.08273658,0.082736578,0.097560392,0.3965449,0.3965449,0.3479837,0.03524971,0.03367912,0.2972778,0.3277667,0.1225481,0.1078261,0.3340915,0.2291569
342.32201,0.08273658,0.082736578,0.097560392,0.3881491,0.3881491,0.2455729,0.03524971,0.03367912,0.2972778,0.3277667,0.1225481,0.1078261,0.3340915,0.2291569
342.3223,0.08720711,0.087207111,0.256046521,0.3881491,0.3881491,0.2455729,0.03618951,0.05456113,0.2972778,0.3277667,0.1225481,0.1078261,0.3340915,0.2291569
342.32252,0.08720711,0.087207111,0.256046521,0.3881491,0.3881491,0.2455729,0.03618951,0.05456113,0.3006314,0.3593222,0.1225481,0.1078261,0.3340915,0.2291569
342.32274,0.08791998,0.087919983,0.248807212,0.3881491,0.3881491,0.2455729,0.03618951,0.05456113,0.3006314,0.3593222,0.1220503,0.1093835,0.3340915,0.2291569
342.32294,0.08791998,0.087919983,0.248807212,0.3881491,0.3881491,0.2455729,0.03618951,0.05456113,0.3006314,0.3593222,0.1220503,0.1093835,0.3299943,0.261765
342.40542,0.08791998,0.087919983,0.248807212,0.379553,0.379553,0.2522069,0.03618951,0.05456113,0.3006314,0.3593222,0.1220503,0.1093835,0.3299943,0.261765
342.40571,0.09271234,0.092712335,0.260657183,0.379553,0.379553,0.2522069,0.03716273,0.05584531,0.3006314,0.3593222,0.1220503,0.1093835,0.3299943,0.261765
342.40594,0.09271234,0.092712335,0.260657183,0.379553,0.379553,0.2522069,0.03716273,0.05584531,0.3041624,0.3550842,0.1220503,0.1093835,0.3299943,0.261765
342.40615,0.09362108,0.093621073,0.267930865,0.379553,0.379553,0.2522069,0.03716273,0.05584531,0.3041624,0.3550842,0.1214565,0.1078885,0.3299943,0.261765
342.40637,0.09362108,0.093621073,0.267930865,0.379553,0.379553,0.2522069,0.03716273,0.05584531,0.3041624,0.3550842,0.1214565,0.1078885,0.3259834,0.2632942
342.55551,0.09362108,0.093621073,0.267930865,0.3716789,0.3716789,0.2615328,0.03716273,0.05584531,0.3041624,0.3550842,0.1214565,0.1078885,0.3259834,0.2632942
342.55583,0.09831782,0.098317822,0.270310151,0.3716789,0.3716789,0.2615328,0.03808351,0.05609272,0.3041624,0.3550842,0.1214565,0.1078885,0.3259834,0.2632942
342.55607,0.09831782,0.098317822,0.270310151,0.3716789,0.3716789,0.2615328,0.03808351,0.05609272,0.3075911,0.3520952,0.1214565,0.1078885,0.3259834,0.2632942
342.55628,0.09986785,0.099867853,0.289377986,0.3716789,0.3716789,0.2615328,0.03808351,0.05609272,0.3075911,0.3520952,0.1205103,0.1042735,0.3259834,0.2632942
342.55657,0.09986785,0.099867853,0.289377986,0.3716789,0.3716789,0.2615328,0.03808351,0.05609272,0.3075911,0.3520952,0.1205103,0.1042735,0.3220356,0.2645547
342.65648,0.09986785,0.099867853,0.289377986,0.3638501,0.3638501,0.2619552,0.03808351,0.05609272,0.3075911,0.3520952,0.1205103,0.1042735,0.3220356,0.2645547
342.65676,0.1048152,0.104815226,0.294113185,0.3638501,0.3638501,0.2619552,0.03901542,0.05654979,0.3075911,0.3520952,0.1205103,0.1042735,0.3220356,0.2645547
342.65698,0.1048152,0.104815226,0.294113185,0.3638501,0.3638501,0.2619552,0.03901542,0.05654979,0.3111811,0.3547001,0.1205103,0.1042735,0.3220356,0.2645547
342.65721,0.1068704,0.106870411,0.315876154,0.3638501,0.3638501,0.2619552,0.03901542,0.05654979,0.3111811,0.3547001,0.1193459,0.1006173,0.3220356,0.2645547
342.65742,0.1068704,0.106870411,0.315876154,0.3638501,0.3638501,0.2619552,0.03901542,0.05654979,0.3111811,0.3547001,0.1193459,0.1006173,0.318107,0.2650197
342.72282,0.1068704,0.106870411,0.315876154,0.3548526,0.3548526,0.2406569,0.03901542,0.05654979,0.3111811,0.3547001,0.1193459,0.1006173,0.318107,0.2650197
342.72308,0.1127294,0.112729419,0.33678648,0.3548526,0.3548526,0.2406569,0.04007063,0.05839154,0.3111811,0.3547001,0.1193459,0.1006173,0.318107,0.2650197
342.72331,0.1127294,0.112729419,0.33678648,0.3548526,0.3548526,0.2406569,0.04007063,0.05839154,0.3153988,0.3670239,0.1193459,0.1006173,0.318107,0.2650197
342.72352,0.1149415,0.114941521,0.340743759,0.3548526,0.3548526,0.2406569,0.04007063,0.05839154,0.3153988,0.3670239,0.1181919,0.1000313,0.318107,0.2650197
342.72373,0.1149415,0.114941521,0.340743759,0.3548526,0.3548526,0.2406569,0.04007063,0.05839154,0.3153988,0.3670239,0.1181919,0.1000313,0.3142372,0.2662529
342.82262,0.1149415,0.114941521,0.340743759,0.3442046,0.3442046,0.2067958,0.04007063,0.05839154,0.3153988,0.3670239,0.1181919,0.1000313,0.3142372,0.2662529
342.82291,0.122146,0.122145995,0.371620245,0.3442046,0.3442046,0.2067958,0.04130735,0.06097975,0.3153988,0.3670239,0.1181919,0.1000313,0.3142372,0.2662529
342.82316,0.122146,0.122145995,0.371620245,0.3442046,0.3442046,0.2067958,0.04130735,0.06097975,0.3203899,0.3835086,0.1181919,0.1000313,0.3142372,0.2662529
342.82339,0.1243106,0.124310589,0.352630221,0.3442046,0.3442046,0.2067958,0.04130735,0.06097975,0.3203899,0.3835086,0.1171584,0.1026895,0.3142372,0.2662529
342.82361,0.1243106,0.124310589,0.352630221,0.3442046,0.3442046,0.2067958,0.04130735,0.06097975,0.3203899,0.3835086,0.1171584,0.1026895,0.310453,0.2679587
342.90601,0.1243106,0.124310589,0.352630221,0.3352681,0.3352681,0.2338984,0.04130735,0.06097975,0.3203899,0.3835086,0.1171584,0.1026895,0.310453,0.2679587
342.90628,0.1316715,0.131671542,0.334103143,0.3352681,0.3352681,0.2338984,0.04251275,0.05935621,0.3203899,0.3835086,0.1171584,0.1026895,0.310453,0.2679587
342.90651,0.1316715,0.131671542,0.334103143,0.3352681,0.3352681,0.2338984,0.04251275,0.05935621,0.3244309,0.368017,0.1171584,0.1026895,0.310453,0.2679587
342.90674,0.134334,0.134333992,0.339408073,0.3352681,0.3352681,0.2338984,0.04251275,0.05935621,0.3244309,0.368017,0.1159915,0.1018838,0.310453,0.2679587
342.90695,0.134334,0.134333992,0.339408073,0.3352681,0.3352681,0.2338984,0.04251275,0.05935621,0.3244309,0.368017,0.1159915,0.1018838,0.3066319,0.2672699
343.04029,0.134334,0.134333992,0.339408073,0.3275471,0.3275471,0.2525168,0.04251275,0.05935621,0.3244309,0.368017,0.1159915,0.1018838,0.3066319,0.2672699
343.04065,0.141898,0.141897957,0.323174427,0.3275471,0.3275471,0.2525168,0.04369325,0.05791934,0.3244309,0.368017,0.1159915,0.1018838,0.3066319,0.2672699
343.04088,0.141898,0.141897957,0.323174427,0.3275471,0.3275471,0.2525168,0.04369325,0.05791934,0.3276843,0.3550428,0.1159915,0.1018838,0.3066319,0.2672699
343.04111,0.1447044,0.144704388,0.308688724,0.3275471,0.3275471,0.2525168,0.04369325,0.05791934,0.3276843,0.3550428,0.1148612,0.1042469,0.3066319,0.2672699
343.04133,0.1447044,0.144704388,0.308688724,0.3275471,0.3275471,0.2525168,0.04369325,0.05791934,0.3276843,0.3550428,0.1148612,0.1042469,0.3027683,0.2664266
343.14031,0.1447044,0.144704388,0.308688724,0.3198587,0.3198587,0.2481573,0.04369325,0.05791934,0.3276843,0.3550428,0.1148612,0.1042469,0.3027683,0.2664266
343.14066,0.1528054,0.15280541,0.308638772,0.3198587,0.3198587,0.2481573,0.04489964,0.05791465,0.3276843,0.3550428,0.1148612,0.1042469,0.3027683,0.2664266
343.14088,0.1528054,0.15280541,0.308638772,0.3198587,0.3198587,0.2481573,0.04489964,0.05791465,0.3306911,0.3525338,0.1148612,0.1042469,0.3027683,0.2664266
343.1411,0.1552678,0.155267802,0.278067667,0.3198587,0.3198587,0.2481573,0.04489964,0.05791465,0.3306911,0.3525338,0.1139468,0.109828,0.3027683,0.2664266
343.1413,0.1552678,0.155267802,0.278067667,0.3198587,0.3198587,0.2481573,0.04489964,0.05791465,0.3306911,0.3525338,0.1139468,0.109828,0.2988963,0.266264
343.25628,0.1552678,0.155267802,0.278067667,0.3117413,0.3117413,0.238734,0.04489964,0.05791465,0.3306911,0.3525338,0.1139468,0.109828,0.2988963,0.266264
343.25662,0.163985,0.163984973,0.28144083,0.3117413,0.3117413,0.238734,0.04614282,0.05826487,0.3306911,0.3525338,0.1139468,0.109828,0.2988963,0.266264
343.25686,0.163985,0.163984973,0.28144083,0.3117413,0.3117413,0.238734,0.04614282,0.05826487,0.3337151,0.3539851,0.1139468,0.109828,0.2988963,0.266264
343.25707,0.1659312,0.165931194,0.259336951,0.3117413,0.3117413,0.238734,0.04614282,0.05826487,0.3337151,0.3539851,0.1132766,0.1144128,0.2988963,0.266264
343.25729,0.1659312,0.165931194,0.259336951,0.3117413,0.3117413,0.238734,0.04614282,0.05826487,0.3337151,0.3539851,0.1132766,0.1144128,0.2950244,0.2662767
343.35946,0.1659312,0.165931194,0.259336951,0.3032908,0.3032908,0.2333762,0.04614282,0.05826487,0.3337151,0.3539851,0.1132766,0.1144128,0.2950244,0.2662767
343.35974,0.1751857,0.175185643,0.261360015,0.3032908,0.3032908,0.2333762,0.04741212,0.05849168,0.3337151,0.3539851,0.1132766,0.1144128,0.2950244,0.2662767
343.35997,0.1751857,0.175185643,0.261360015,0.3032908,0.3032908,0.2333762,0.04741212,0.05849168,0.3367929,0.3555627,0.1132766,0.1144128,0.2950244,0.2662767
343.36019,0.1767948,0.176794752,0.25303291,0.3032908,0.3032908,0.2333762,0.04741212,0.05849168,0.3367929,0.3555627,0.1127599,0.1162802,0.2950244,0.2662767
343.36047,0.1767948,0.176794752,0.25303291,0.3032908,0.3032908,0.2333762,0.04741212,0.05849168,0.3367929,0.3555627,0.1127599,0.1162802,0.2911499,0.2662524
343.42583,0.1767948,0.176794752,0.25303291,0.2947402,0.2947402,0.232323,0.04741212,0.05849168,0.3367929,0.3555627,0.1127599,0.1162802,0.2911499,0.2662524
343.4261,0.1860268,0.186026805,0.246993974,0.2947402,0.2947402,0.232323,0.04863428,0.05778948,0.3367929,0.3555627,0.1127599,0.1162802,0.2911499,0.2662524
343.42634,0.1860268,0.186026805,0.246993974,0.2947402,0.2947402,0.232323,0.04863428,0.05778948,0.3399531,0.3572532,0.1127599,0.1162802,0.2911499,0.2662524
343.42656,0.1874918,0.187491768,0.244775884,0.2947402,0.2947402,0.232323,0.04863428,0.05778948,0.3399531,0.3572532,0.1123185,0.1168058,0.2911499,0.2662524
343.42677,0.1874918,0.187491768,0.244775884,0.2947402,0.2947402,0.232323,0.04863428,0.05778948,0.3399531,0.3572532,0.1123185,0.1168058,0.2871991,0.2648882
343.54121,0.1874918,0.187491768,0.244775884,0.2859088,0.2859088,0.2254425,0.04863428,0.05778948,0.3399531,0.3572532,0.1123185,0.1168058,0.2871991,0.2648882
343.5415,0.1975169,0.197516926,0.254312129,0.2859088,0.2859088,0.2254425,0.04991758,0.05890444,0.3399531,0.3572532,0.1123185,0.1168058,0.2871991,0.2648882
343.54172,0.1975169,0.197516926,0.254312129,0.2859088,0.2859088,0.2254425,0.04991758,0.05890444,0.3432056,0.3602544,0.1123185,0.1168058,0.2871991,0.2648882
343.54197,0.1985486,0.198548552,0.243484369,0.2859088,0.2859088,0.2254425,0.04991758,0.05890444,0.3432056,0.3602544,0.1120263,0.1193748,0.2871991,0.2648882
343.54217,0.1985486,0.198548552,0.243484369,0.2859088,0.2859088,0.2254425,0.04991758,0.05890444,0.3432056,0.3602544,0.1120263,0.1193748,0.2826008,0.2526667
343.62493,0.1985486,0.198548552,0.243484369,0.2767109,0.2767109,0.2164605,0.04991758,0.05890444,0.3432056,0.3602544,0.1120263,0.1193748,0.2826008,0.2526667
343.62518,0.2091422,0.2091422,0.245919661,0.2767109,0.2767109,0.2164605,0.05123197,0.05919828,0.3432056,0.3602544,0.1120263,0.1193748,0.2826008,0.2526667
343.62536,0.2091422,0.2091422,0.245919661,0.2767109,0.2767109,0.2164605,0.05123197,0.05919828,0.3466032,0.3647524,0.1120263,0.1193748,0.2826008,0.2526667
343.62554,0.2099448,0.2099448,0.241035167,0.2767109,0.2767109,0.2164605,0.05123197,0.05919828,0.3466032,0.3647524,0.111812,0.1205782,0.2826008,0.2526667
343.62573,0.2099448,0.2099448,0.241035167,0.2767109,0.2767109,0.2164605,0.05123197,0.05919828,0.3466032,0.3647524,0.111812,0.1205782,0.2771559,0.2366595
343.77495,0.2099448,0.2099448,0.241035167,0.267538,0.267538,0.2163175,0.05123197,0.05919828,0.3466032,0.3647524,0.111812,0.1205782,0.2771559,0.2366595
343.77523,0.2210713,0.221071321,0.24014114,0.267538,0.267538,0.2163175,0.05257202,0.05908839,0.3466032,0.3647524,0.111812,0.1205782,0.2771559,0.2366595
343.77545,0.2210713,0.221071321,0.24014114,0.267538,0.267538,0.2163175,0.05257202,0.05908839,0.3499218,0.3648446,0.111812,0.1205782,0.2771559,0.2366595
343.77566,0.2217364,0.221736364,0.240009577,0.267538,0.267538,0.2163175,0.05257202,0.05908839,0.3499218,0.3648446,0.1116442,0.1206113,0.2771559,0.2366595
343.77589,0.2217364,0.221736364,0.240009577,0.267538,0.267538,0.2163175,0.05257202,0.05908839,0.3499218,0.3648446,0.1116442,0.1206113,0.2717097,0.2367028
343.85834,0.2217364,0.221736364,0.240009577,0.2582813,0.2582813,0.2165295,0.05257202,0.05908839,0.3499218,0.3648446,0.1116442,0.1206113,0.2717097,0.2367028
343.85861,0.2335524,0.233552402,0.23910308,0.2582813,0.2582813,0.2165295,0.05395459,0.0589767,0.3499218,0.3648446,0.1116442,0.1206113,0.2717097,0.2367028
343.85882,0.2335524,0.233552402,0.23910308,0.2582813,0.2582813,0.2165295,0.05395459,0.0589767,0.3531709,0.3645592,0.1116442,0.1206113,0.2717097,0.2367028
343.85902,0.2338431,0.233843073,0.238355808,0.2582813,0.2582813,0.2165295,0.05395459,0.0589767,0.3531709,0.3645592,0.1115748,0.1208002,0.2717097,0.2367028
343.85922,0.2338431,0.233843073,0.238355808,0.2582813,0.2582813,0.2165295,0.05395459,0.0589767,0.3531709,0.3645592,0.1115748,0.1208002,0.2662621,0.2367324
343.94193,0.2338431,0.233843073,0.238355808,0.2490774,0.2490774,0.2168866,0.05395459,0.0589767,0.3531709,0.3645592,0.1115748,0.1208002,0.2662621,0.2367324
343.94212,0.2463547,0.246354732,0.23772322,0.2490774,0.2490774,0.2168866,0.05537919,0.05889839,0.3531709,0.3645592,0.1115748,0.1208002,0.2662621,0.2367324
343.94227,0.2463547,0.246354732,0.23772322,0.2490774,0.2490774,0.2168866,0.05537919,0.05889839,0.3562881,0.3641217,0.1115748,0.1208002,0.2662621,0.2367324
343.94242,0.2463382,0.246338216,0.236801964,0.2490774,0.2490774,0.2168866,0.05537919,0.05889839,0.3562881,0.3641217,0.1115785,0.1210349,0.2662621,0.2367324
343.94256,0.2463382,0.246338216,0.236801964,0.2490774,0.2490774,0.2168866,0.05537919,0.05889839,0.3562881,0.3641217,0.1115785,0.1210349,0.2608101,0.2367493
344.02666,0.2463382,0.246338216,0.236801964,0.2402382,0.2402382,0.2171793,0.05537919,0.05889839,0.3562881,0.3641217,0.1115785,0.1210349,0.2608101,0.2367493
344.02698,0.2594154,0.259415356,0.236575976,0.2402382,0.2402382,0.2171793,0.05683011,0.05887028,0.3562881,0.3641217,0.1115785,0.1210349,0.2608101,0.2367493
344.02721,0.2594154,0.259415356,0.236575976,0.2402382,0.2402382,0.2171793,0.05683011,0.05887028,0.3591705,0.3638112,0.1115785,0.1210349,0.2608101,0.2367493
344.02743,0.259476,0.259475995,0.23601798,0.2402382,0.2402382,0.2171793,0.05683011,0.05887028,0.3591705,0.3638112,0.1115655,0.1211779,0.2608101,0.2367493
344.02766,0.259476,0.259475995,0.23601798,0.2402382,0.2402382,0.2171793,0.05683011,0.05887028,0.3591705,0.3638112,0.1115655,0.1211779,0.255349,0.2367404
344.15917,0.259476,0.259475995,0.23601798,0.233429,0.233429,0.2186091,0.05683011,0.05887028,0.3591705,0.3638112,0.1115655,0.1211779,0.255349,0.2367404
344.15947,0.2722985,0.272298506,0.245465508,0.233429,0.233429,0.2186091,0.05821737,0.06003697,0.3591705,0.3638112,0.1115655,0.1211779,0.255349,0.2367404
344.15969,0.2722985,0.272298506,0.245465508,0.233429,0.233429,0.2186091,0.05821737,0.06003697,0.3605116,0.3532484,0.1115655,0.1211779,0.255349,0.2367404
344.1599,0.2660764,0.266076434,0.205408836,0.233429,0.233429,0.2186091,0.05821737,0.06003697,0.3605116,0.3532484,0.1128624,0.1324675,0.255349,0.2367404
344.16011,0.2660764,0.266076434,0.205408836,0.233429,0.233429,0.2186091,0.05821737,0.06003697,0.3605116,0.3532484,0.1128624,0.1324675,0.2564309,0.2497138
344.24314,0.2660764,0.266076434,0.205408836,0.2317259,0.2317259,0.2132127,0.05821737,0.06003697,0.3605116,0.3532484,0.1128624,0.1324675,0.2564309,0.2497138
344.24338,0.2619904,0.26199036,0.120769326,0.2317259,0.2317259,0.2132127,0.05776862,0.04603494,0.3605116,0.3532484,0.1128624,0.1324675,0.2564309,0.2497138
344.24356,0.2619904,0.26199036,0.120769326,0.2317259,0.2317259,0.2132127,0.05776862,0.04603494,0.3626946,0.4007983,0.1128624,0.1324675,0.2564309,0.2497138
344.24374,0.2578118,0.257811817,0.132032426,0.2317259,0.2317259,0.2132127,0.05776862,0.04603494,0.3626946,0.4007983,0.1137734,0.1266914,0.2564309,0.2497138
344.24392,0.2578118,0.257811817,0.132032426,0.2317259,0.2317259,0.2132127,0.05776862,0.04603494,0.3626946,0.4007983,0.1137734,0.1266914,0.2552119,0.2386032
344.37749,0.2578118,0.257811817,0.132032426,0.2298859,0.2298859,0.2172474,0.05776862,0.04603494,0.3626946,0.4007983,0.1137734,0.1266914,0.2552119,0.2386032
344.37771,0.2540731,0.254073095,0.142695011,0.2298859,0.2298859,0.2172474,0.05734822,0.04785768,0.3626946,0.4007983,0.1137734,0.1266914,0.2552119,0.2386032
344.37788,0.2540731,0.254073095,0.142695011,0.2298859,0.2298859,0.2172474,0.05734822,0.04785768,0.3648774,0.3965576,0.1137734,0.1266914,0.2552119,0.2386032
344.37804,0.2484494,0.248449369,0.13101724,0.2298859,0.2298859,0.2172474,0.05734822,0.04785768,0.3648774,0.3965576,0.1150538,0.132217,0.2552119,0.2386032
344.37822,0.2484494,0.248449369,0.13101724,0.2298859,0.2298859,0.2172474,0.05734822,0.04785768,0.3648774,0.3965576,0.1150538,0.132217,0.2539811,0.2399095
344.45627,0.2484494,0.248449369,0.13101724,0.228025,0.228025,0.2261762,0.05734822,0.04785768,0.3648774,0.3965576,0.1150538,0.132217,0.2539811,0.2399095
344.45647,0.2453182,0.245318153,0.138496691,0.228025,0.228025,0.2261762,0.05698569,0.04920476,0.3648774,0.3965576,0.1150538,0.132217,0.2539811,0.2399095
344.4566,0.2453182,0.245318153,0.138496691,0.228025,0.228025,0.2261762,0.05698569,0.04920476,0.3669684,0.391824,0.1150538,0.132217,0.2539811,0.2399095
344.45671,0.2390729,0.239072876,0.137610603,0.228025,0.228025,0.2261762,0.05698569,0.04920476,0.3669684,0.391824,0.1165469,0.132642,0.2539811,0.2399095
